X,Y,OBJECTID,DISTRICT,RTE,RTE_SFX,CNTY,PM_PFX,PM,PM_SFX,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
5740346.22686313,2811216.37787598,9745,6,204,,KER,R,0.098,,BRUNDAGE LANE,2150,26000,24400,2650,32000,29500
5740305.86703572,2811217.60228297,9746,6,204,,KER,R,0.098,,BRUNDAGE LANE,2150,26000,24400,2650,32000,29500
5740332.25937138,2810710.78177431,9747,6,204,,KER,R,0,,"BAKERSFIELD, JCT. RTE. 58",,,,2150,26000,24400
5740291.7906203,2810709.07705331,9748,6,204,,KER,R,0,,"BAKERSFIELD, JCT. RTE. 58",,,,2150,26000,24400
5740504.26165205,2816529.36528148,9749,6,204,,KER,,3.087,,"BAKERSFIELD, CALIFORNIA AVENUE",2650,32000,29500,2600,30500,29000
5740463.86540739,2816529.36265682,9750,6,204,,KER,,3.087,,"BAKERSFIELD, CALIFORNIA AVENUE",2650,32000,29500,2600,30500,29000
5740536.61821464,2820041.05576465,9751,6,204,,KER,,3.76,,"BAKERSFIELD, 21ST STREET",2450,28000,26500,2450,28000,26500
5740484.77973564,2820043.93174314,9752,6,204,,KER,,3.76,,"BAKERSFIELD, 21ST STREET",2450,28000,26500,2450,28000,26500
5740102.7575338,2820733.56947148,9753,6,204,,KER,,3.827,,"BAKERSFIELD, 22ND STREET",2450,28000,26500,2350,27000,25000
5740054.16937639,2820708.54065014,9754,6,204,,KER,,3.827,,"BAKERSFIELD, 22ND STREET",2450,28000,26500,2350,27000,25000
5739227.56112146,2821227.47530781,9755,6,204,,KER,,4.057,,"BAKERSFIELD, 24TH STREET",2350,27000,25000,2350,27000,25000
5739182.5743348,2821197.80345115,9756,6,204,,KER,,4.057,,"BAKERSFIELD, 24TH STREET",2350,27000,25000,2350,27000,25000
5738533.71900523,2821571.57501331,9757,6,204,,KER,,4.235,,"BAKERSFIELD, JCT. RTE. 178",2350,27000,25000,2900,31000,29500
5738492.38116139,2821540.09837022,9758,6,204,,KER,,4.235,,"BAKERSFIELD, JCT. RTE. 178",2350,27000,25000,2900,31000,29500
5734704.0951028,2824414.60836923,9759,6,204,,KER,,5.137,,"BAKERSFIELD, F STREET",3600,38500,36500,3450,38000,35000
5734673.44654205,2824372.0284019,9760,6,204,,KER,,5.137,,"BAKERSFIELD, F STREET",3600,38500,36500,3450,38000,35000
5729507.14585106,2828998.97518472,9761,6,204,,KER,,6.46,,PIERCE ROAD,3650,40000,37500,3650,40000,37500
5729490.74791797,2828969.04643881,9762,6,204,,KER,,6.46,,PIERCE ROAD,3650,40000,37500,3650,40000,37500
5728197.36467797,2829876.58366573,9763,6,204,,KER,,6.752,,"BAKERSFIELD, JCT. RTE. 99",2500,26500,25000,,,
5728075.8032413,2829525.35011622,9764,6,204,,KER,,6.752,,"BAKERSFIELD, JCT. RTE. 99",2500,26500,25000,,,
5673782.16018839,3169846.32892172,9765,6,216,,TUL,R,0.349,,MILL CREEK PARKWAY,1950,19100,17600,1600,15800,14400
5673734.61008663,3169847.85418114,9766,6,216,,TUL,R,0.349,,MILL CREEK PARKWAY,1950,19100,17600,1600,15800,14400
5673804.89144213,3170580.77364706,9767,6,216,,TUL,R,0.488,,"VISALIA, GOSHEN AVENUE",1600,15800,14400,1450,14500,13200
5673757.73175955,3170582.24083573,9768,6,216,,TUL,R,0.488,,"VISALIA, GOSHEN AVENUE",1600,15800,14400,1450,14500,13200
5673794.43903522,3172346.35541773,9769,6,216,,TUL,R,0.824,,ROOSEVELT AVENUE,1450,13900,12800,1350,12900,11800
5673747.1559933,3172347.71335465,9770,6,216,,TUL,R,0.824,,ROOSEVELT AVENUE,1450,13900,12800,1350,12900,11800
5673772.62641481,3173238.94615223,9771,6,216,,TUL,R,0.99,,LOVERS LANE,1350,12700,11800,1400,13400,12200
5673772.62641481,3173238.94615223,9772,6,216,,TUL,R,0.99,,LOVERS LANE,1350,12700,11800,1400,13400,12200
5673710.84537038,3167987.21190506,9773,6,216,,TUL,R,0,,"VISALIA, JCT. RTE. 198",,,,2050,19700,18600
5673663.7841128,3167988.85199365,9774,6,216,,TUL,R,0,,"VISALIA, JCT. RTE. 198",,,,2050,19700,18600
5710307.42604847,3198399.45029306,9775,6,216,,TUL,,11.732,,AVENUE 344,500,4900,4650,560,5600,5300
5710307.42604847,3198399.45029306,9776,6,216,,TUL,,11.732,,AVENUE 344,500,4900,4650,560,5600,5300
5711739.72436497,3198358.03010032,9777,6,216,,TUL,,12.01,,ROAD 196,560,5600,5300,680,6800,6500
5711739.72436497,3198358.03010032,9778,6,216,,TUL,,12.01,,ROAD 196,560,5600,5300,680,6800,6500
5722272.37423138,3197973.64274573,9779,6,216,,TUL,,14.006,,"WOODLAKE, JCT. RTE. 245",700,7100,6700,590,6000,5500
5722277.94049323,3198068.69668947,9780,6,216,,TUL,,14.006,,"WOODLAKE, JCT. RTE. 245",700,7100,6700,590,6000,5500
5724945.73633872,3197974.0977973,9781,6,216,,TUL,,14.51,,"WOODLAKE, ROAD 216",570,5700,5300,280,2850,2550
5724945.73633872,3197974.0977973,9782,6,216,,TUL,,14.51,,"WOODLAKE, ROAD 216",570,5700,5300,280,2850,2550
5725168.0984268,3197967.48626198,9783,6,216,,TUL,,14.555,,"WOODLAKE, EAST CITY LIMITS",270,2750,2400,250,2650,2300
5725168.0984268,3197967.48626198,9784,6,216,,TUL,,14.555,,"WOODLAKE, EAST CITY LIMITS",270,2750,2400,250,2650,2300
5742534.30024289,3192694.2819134,9785,6,216,,TUL,,18.67,,DRY CREEK ROAD,140,1750,1300,140,1750,1300
5742534.30024289,3192694.2819134,9786,6,216,,TUL,,18.67,,DRY CREEK ROAD,140,1750,1300,140,1750,1300
5744802.07720339,3190687.73507348,9787,6,216,,TUL,,19.245,,JCT. RTE. 198,170,1750,1300,,,
5744802.07720339,3190687.73507348,9788,6,216,,TUL,,19.245,,JCT. RTE. 198,170,1750,1300,,,
5676416.93543063,3173166.37969631,9789,6,216,,TUL,,2.46,,"MACAULIFF AVE,RD 144",1400,13400,12200,550,4950,4450
5676412.33209339,3173209.59975423,9790,6,216,,TUL,,2.46,,"MACAULIFF AVE,RD 144",1400,13400,12200,550,4950,4450
5687585.57943189,3188487.19124623,9791,6,216,,TUL,,6.95,,"IVANHOE, AVENUE 328",650,6600,5900,500,4950,4550
5687585.57943189,3188487.19124623,9792,6,216,,TUL,,6.95,,"IVANHOE, AVENUE 328",650,6600,5900,500,4950,4550
5736751.65170322,2758367.76474139,9793,6,223,,KER,R,10.536,,JCT. RTE. 99,550,5300,5000,780,8900,8300
5736751.65170322,2758367.76474139,9794,6,223,,KER,R,10.536,,JCT. RTE. 99,550,5300,5000,780,8900,8300
5738885.58936447,2758339.26873539,9795,6,223,,KER,R,10.94,,UNION AVENUE,720,8300,7700,720,8300,7700
5738885.58936447,2758339.26873539,9796,6,223,,KER,R,10.94,,UNION AVENUE,720,8300,7700,720,8300,7700
5765379.64694056,2757689.94949597,9797,6,223,,KER,R,16.014,,JCT. RTE. 184 NORTH,750,8700,8100,740,8900,8400
5765379.64694056,2757689.94949597,9798,6,223,,KER,R,16.014,,JCT. RTE. 184 NORTH,750,8700,8100,740,8900,8400
5786988.12144005,2757250.42872147,9799,6,223,,KER,R,20.15,,"ARVIN, COMANCHE DRIVE",780,9200,8700,1100,13100,12400
5786990.83239263,2757292.35514681,9800,6,223,,KER,R,20.15,,"ARVIN, COMANCHE DRIVE",780,9200,8700,1100,13100,12400
5691167.81668997,2759829.68438973,9801,6,223,,KER,,1.85,,JCT. RTE. 5,,,,190,1750,1600
5691167.81668997,2759829.68438973,9802,6,223,,KER,,1.85,,JCT. RTE. 5,,,,190,1750,1600
5791009.09108838,2757166.3754119,9803,6,223,,KER,,20.911,,"ARVIN, A STREET",910,10100,9700,840,9200,8800
5791010.69541588,2757203.92750214,9804,6,223,,KER,,20.911,,"ARVIN, A STREET",910,10100,9700,840,9200,8800
5792343.56315698,2757158.94957373,9805,6,223,,KER,,21.165,,"ARVIN, DERBY STREET (EL TEJON HIGHWAY)",610,6700,6400,410,3050,2800
5792343.56315698,2757158.94957373,9806,6,223,,KER,,21.165,,"ARVIN, DERBY STREET (EL TEJON HIGHWAY)",610,6700,6400,410,3050,2800
5797720.25483139,2757054.92976864,9807,6,223,,KER,,22.2,,TOWERLINE ROAD,490,3650,3350,260,2600,2350
5797720.25483139,2757054.92976864,9808,6,223,,KER,,22.2,,TOWERLINE ROAD,490,3650,3350,260,2600,2350
5818775.40169738,2758225.70728272,9809,6,223,,KER,,26.2,,"ARVIN, EAST",250,2550,2250,240,2150,1850
5818775.40169738,2758225.70728272,9810,6,223,,KER,,26.2,,"ARVIN, EAST",250,2550,2250,240,2150,1850
5842362.28103273,2776042.22611156,9811,6,223,,KER,,31.92,,JCT. RTE. 58,230,2150,1800,,,
5842362.28103273,2776042.22611156,9812,6,223,,KER,,31.92,,JCT. RTE. 58,230,2150,1800,,,
5706977.44320713,2759291.34819606,9813,6,223,,KER,,4.864,,OLD RIVER ROAD,190,1750,1600,490,4700,4300
5706977.44320713,2759291.34819606,9814,6,223,,KER,,4.864,,OLD RIVER ROAD,190,1750,1600,490,4700,4300
5728109.42554939,2758666.53940631,9815,6,223,,KER,,8.892,,WIBLE ROAD,500,4700,4350,550,5300,5000
5728109.42554939,2758666.53940631,9816,6,223,,KER,,8.892,,WIBLE ROAD,500,4700,4350,550,5300,5000
5378782.91127731,3453816.85054648,9817,6,233,,MAD,,0.005,,JCT. RTE. 152,,,,410,4150,3850
5378782.91127731,3453816.85054648,9818,6,233,,MAD,,0.005,,JCT. RTE. 152,,,,410,4150,3850
5386513.09955706,3464200.44428056,9819,6,233,,MAD,,2.39,,"CHOWCHILLA, WASHINGTON AVENUE",860,9100,8400,990,10400,9600
5386481.66425247,3464210.87798673,9820,6,233,,MAD,,2.39,,"CHOWCHILLA, WASHINGTON AVENUE",860,9100,8400,990,10400,9600
5386858.39742288,3464608.10553873,9821,6,233,,MAD,,2.49,,"CHOWCHILLA, 15TH STREET",990,10400,9600,1050,10900,10000
5386833.55462481,3464640.55593315,9822,6,233,,MAD,,2.49,,"CHOWCHILLA, 15TH STREET",990,10400,9600,1050,10900,10000
5389188.3963718,3466762.95949672,9823,6,233,,MAD,,3.09,,"CHOWCHILLA, 6TH STREET",1100,11800,10800,1150,12000,11100
5389173.3845908,3466784.0247433,9824,6,233,,MAD,,3.09,,"CHOWCHILLA, 6TH STREET",1100,11800,10800,1150,12000,11100
5389985.72647005,3467482.75628547,9825,6,233,,MAD,,3.29,,"CHOWCHILLA, 3RD STREET",1250,13100,12200,1300,14300,13300
5389967.51784505,3467506.76443957,9826,6,233,,MAD,,3.29,,"CHOWCHILLA, 3RD STREET",1250,13100,12200,1300,14300,13300
5391117.9810953,3468531.73319015,9827,6,233,,MAD,,3.586,,"CHOWCHILLA, CHOWCHILLA AVENUE",1350,14600,13600,1350,14800,13800
5391117.9810953,3468531.73319015,9828,6,233,,MAD,,3.586,,"CHOWCHILLA, CHOWCHILLA AVENUE",1350,14600,13600,1350,14800,13800
5392544.3778488,3469133.3290998,9829,6,233,,MAD,,3.887,,JCT. RTE. 99,1350,14800,13800,,,
5392544.3778488,3469133.3290998,9830,6,233,,MAD,,3.887,,JCT. RTE. 99,1350,14800,13800,,,
5749575.53714463,3286179.18779097,9831,6,245,,FRE,,0,,TULARE/FRESNO COUNTY LINE,,,,40,230,210
5749575.53714463,3286179.18779097,9832,6,245,,FRE,,0,,TULARE/FRESNO COUNTY LINE,,,,40,230,210
5754301.23766696,3308800.43848014,9833,6,245,,FRE,,8.972,,JCT. RTE. 180,40,370,220,,,
5754301.23766696,3308800.43848014,9834,6,245,,FRE,,8.972,,JCT. RTE. 180,40,370,220,,,
5716070.06281714,3166141.06369448,9835,6,245,,TUL,,0,,JCT. RTE. 198,,,,360,4150,3500
5716070.06281714,3166141.06369448,9836,6,245,,TUL,,0,,JCT. RTE. 198,,,,360,4150,3500
5714724.41918297,3211481.82045373,9837,6,245,,TUL,,10.47,,ROAD 200,150,1750,1600,130,1450,1300
5714724.41918297,3211481.82045373,9838,6,245,,TUL,,10.47,,ROAD 200,150,1750,1600,130,1450,1300
5715939.19201589,3219365.7246334,9839,6,245,,TUL,,11.999,,JCT. RTE. 201 WEST,120,1250,1050,90,670,590
5715939.19201589,3219365.7246334,9840,6,245,,TUL,,11.999,,JCT. RTE. 201 WEST,120,1250,1050,90,670,590
5713784.36003947,3254003.59892707,9841,6,245,,TUL,,19.293,,OROSI ROAD/BOYD DRIVE,30,170,150,50,250,220
5713784.36003947,3254003.59892707,9842,6,245,,TUL,,19.293,,OROSI ROAD/BOYD DRIVE,30,170,150,50,250,220
5749575.53714463,3286179.18779097,9843,6,245,,TUL,,33.035,,TULARE/FRESNO COUNTY LINE,40,230,210,,,
5749575.53714463,3286179.18779097,9844,6,245,,TUL,,33.035,,TULARE/FRESNO COUNTY LINE,40,230,210,,,
5722272.37423138,3197973.64274573,9845,6,245,,TUL,,7.066,,JCT. RTE. 216,510,5700,4850,620,6800,6200
5722272.37423138,3197973.64274573,9846,6,245,,TUL,,7.066,,JCT. RTE. 216,510,5700,4850,620,6800,6200
5722412.11345322,3203336.34265023,9847,6,245,,TUL,,8.061,,"WOODLAKE, AVENUE 352",230,2700,2350,160,1900,1700
5722412.11345322,3203336.34265023,9848,6,245,,TUL,,8.061,,"WOODLAKE, AVENUE 352",230,2700,2350,160,1900,1700
5421961.48535305,3082904.94867098,9849,6,269,,FRE,,0.082,,NB OFF TO AVENAL CUTOFF ROAD,380,4550,4050,390,4600,4100
5421961.48535305,3082904.94867098,9850,6,269,,FRE,,0.082,,NB OFF TO AVENAL CUTOFF ROAD,380,4550,4050,390,4600,4100
5422133.15200447,3083376.44346289,9851,6,269,,FRE,,0.15,,PLYMOUTH AVE/AVENAL CUTOFF ROAD EAST,470,5400,4900,430,5000,4450
5422133.15200447,3083376.44346289,9852,6,269,,FRE,,0.15,,PLYMOUTH AVE/AVENAL CUTOFF ROAD EAST,470,5400,4900,430,5000,4450
5422292.20221131,3084809.13646364,9853,6,269,,FRE,,0.427,,JCT. RTE. 5,430,5000,4450,180,2350,2000
5422292.20221131,3084809.13646364,9854,6,269,,FRE,,0.427,,JCT. RTE. 5,430,5000,4450,180,2350,2000
5421801.64774622,3082566.69967556,9855,6,269,,FRE,,0,,KINGS/FRESNO COUNTY LINE,,,,460,5400,4850
5421801.64774622,3082566.69967556,9856,6,269,,FRE,,0,,KINGS/FRESNO COUNTY LINE,,,,460,5400,4850
5424248.23307614,3149921.94783881,9857,6,269,,FRE,,12.746,,JCT. RTE. 198,450,5400,4550,320,3700,3250
5424248.46273448,3149927.77689539,9858,6,269,,FRE,,12.746,,JCT. RTE. 198,450,5400,4550,320,3700,3250
5426733.09687281,3213353.28652707,9859,6,269,,FRE,,24.764,,JCT. RTE. 145,260,3150,2650,,,
5426733.09687281,3213353.28652707,9860,6,269,,FRE,,24.764,,JCT. RTE. 145,260,3150,2650,,,
5410980.21236813,3057326.90665132,9861,6,269,,KIN,,0,,JCT. RTE. 33,,,,190,2250,2050
5410956.09594655,3057349.58672406,9862,6,269,,KIN,,0,,JCT. RTE. 33,,,,190,2250,2050
5415968.91958231,3060439.13960005,9863,6,269,,KIN,,1.12,,AVENAL NORTH CITY LIMITS,190,2250,2050,380,4550,4100
5415968.91958231,3060439.13960005,9864,6,269,,KIN,,1.12,,AVENAL NORTH CITY LIMITS,190,2250,2050,380,4550,4100
5421801.64774622,3082566.69967556,9865,6,269,,KIN,,5.615,,KINGS/FRESNO COUNTY LINE,460,5400,4850,,,
5421801.64774622,3082566.69967556,9866,6,269,,KIN,,5.615,,KINGS/FRESNO COUNTY LINE,460,5400,4850,,,
5349336.99313514,3125210.93689348,9867,6,33,,FRE,R,18.588,,GALE AVENUE,470,5300,4550,440,5000,4250
5349336.99313514,3125210.93689348,9868,6,33,,FRE,R,18.588,,GALE AVENUE,470,5300,4550,440,5000,4250
5366477.1209283,3161639.70557123,9869,6,33,,FRE,R,27.019,,DERRICK AVENUE,280,3000,2500,250,2650,2250
5366477.1209283,3161639.70557123,9870,6,33,,FRE,R,27.019,,DERRICK AVENUE,280,3000,2500,250,2650,2250
5375885.26582588,3165860.50027923,9871,6,33,,FRE,R,29,,"JCT. RTE. 145 NORTHEAST, SOUTH JCT. RTE. 5",250,2650,2250,230,2650,2100
5375885.26582588,3165860.50027923,9872,6,33,,FRE,R,29,,"JCT. RTE. 145 NORTHEAST, SOUTH JCT. RTE. 5",250,2650,2250,230,2650,2100
5341137.10697588,3218849.00814715,9873,6,33,,FRE,R,39.853,,NORTH JCT. RTE. 5,230,2650,2100,260,2150,1800
5341137.10697588,3218849.00814715,9874,6,33,,FRE,R,39.853,,NORTH JCT. RTE. 5,230,2650,2100,260,2150,1800
5347950.11008213,3338688.28848122,9875,6,33,,FRE,R,62.506,,BASS AVENUE,1350,15800,13500,800,8900,7600
5347950.11008213,3338688.28848122,9876,6,33,,FRE,R,62.506,,BASS AVENUE,1350,15800,13500,800,8900,7600
5288115.93480322,3403725.96778882,9877,6,33,,FRE,R,79.905,,BRANNON AVENUE,290,3100,2550,260,2700,2350
5288115.93480322,3403725.96778882,9878,6,33,,FRE,R,79.905,,BRANNON AVENUE,290,3100,2550,260,2700,2350
5402716.61111322,3065830.74856748,9879,6,33,,FRE,,0,,KINGS/FRESNO COUNTY LINE,,,,200,2450,1950
5402716.61111322,3065830.74856748,9880,6,33,,FRE,,0,,KINGS/FRESNO COUNTY LINE,,,,200,2450,1950
5351693.14557505,3109311.91685431,9881,6,33,,FRE,,14.75,,MERCED AVENUE,900,9700,9200,1100,11600,10600
5351693.14557505,3109311.91685431,9882,6,33,,FRE,,14.75,,MERCED AVENUE,900,9700,9200,1100,11600,10600
5348291.58643331,3109457.39655022,9883,6,33,,FRE,,15.37,,"COALINGA, FIFTH STREET",1250,12800,11900,410,4250,3950
5348291.58643331,3109457.39655022,9884,6,33,,FRE,,15.37,,"COALINGA, FIFTH STREET",1250,12800,11900,410,4250,3950
5346848.03485847,3110641.42797481,9885,6,33,,FRE,,15.707,,"COALINGA, JCT. RTE. 198 WEST",430,4900,4100,840,10200,8400
5346848.03485847,3110641.42797481,9886,6,33,,FRE,,15.707,,"COALINGA, JCT. RTE. 198 WEST",430,4900,4100,840,10200,8400
5348787.94666106,3115957.88683006,9887,6,33,,FRE,,16.8,,"COALINGA, PHELPS AVENUE",820,9400,8200,540,6200,5400
5348787.94666106,3115957.88683006,9888,6,33,,FRE,,16.8,,"COALINGA, PHELPS AVENUE",820,9400,8200,540,6200,5400
5361653.85301581,3148760.85173582,9889,6,33,,FRE,,24.316,,JCT. RTE. 198 EAST,420,4550,4150,260,2650,2450
5361653.85301581,3148760.85173582,9890,6,33,,FRE,,24.316,,JCT. RTE. 198 EAST,420,4550,4150,260,2650,2450
5345712.86488472,3290499.73787689,9891,6,33,,FRE,,53.4,,ADAMS AVENUE,220,2300,1800,170,1950,1450
5345712.86488472,3290499.73787689,9892,6,33,,FRE,,53.4,,ADAMS AVENUE,220,2300,1800,170,1950,1450
5347300.3108568,3322394.31877264,9893,6,33,,FRE,,59.43,,CALIFORNIA AVENUE,230,2500,1950,220,2750,1950
5347300.3108568,3322394.31877264,9894,6,33,,FRE,,59.43,,CALIFORNIA AVENUE,230,2500,1950,220,2750,1950
5347823.95908771,3333017.91497947,9895,6,33,,FRE,,61.45,,"MENDOTA, BELMONT AVENUE",220,2750,1950,610,6300,5400
5347823.95908771,3333017.91497947,9896,6,33,,FRE,,61.45,,"MENDOTA, BELMONT AVENUE",220,2750,1950,610,6300,5400
5348082.80010547,3337187.32297923,9897,6,33,,FRE,,62.247,,"MENDOTA, JCT. RTE. 180 EAST",570,6200,5100,1350,15800,13500
5348082.80010547,3337187.32297923,9898,6,33,,FRE,,62.247,,"MENDOTA, JCT. RTE. 180 EAST",570,6200,5100,1350,15800,13500
5331241.84822313,3365964.9452139,9899,6,33,,FRE,,68.64,,"FIREBAUGH, NEES AVENUE",1150,12600,10700,1350,14600,12600
5331241.84822313,3365964.9452139,9900,6,33,,FRE,,68.64,,"FIREBAUGH, NEES AVENUE",1150,12600,10700,1350,14600,12600
5329896.13700381,3372048.4763539,9901,6,33,,FRE,,69.92,,"FIREBAUGH, 15TH STREET",1350,14600,12600,1300,13600,12200
5329864.75353639,3372025.09155814,9902,6,33,,FRE,,69.92,,"FIREBAUGH, 15TH STREET",1350,14600,12600,1300,13600,12200
5329006.9222468,3373184.21161523,9903,6,33,,FRE,,70.193,,"FIREBAUGH, 12TH STREET",1400,14000,12700,1250,12600,11400
5328977.51154447,3373160.28121689,9904,6,33,,FRE,,70.193,,"FIREBAUGH, 12TH STREET",1400,14000,12700,1250,12600,11400
5327825.65131539,3374699.77452898,9905,6,33,,FRE,,70.557,,"FIREBAUGH, 8TH STREET",1050,10900,9300,1000,10200,8800
5327793.6116813,3374676.05016698,9906,6,33,,FRE,,70.557,,"FIREBAUGH, 8TH STREET",1050,10900,9300,1000,10200,8800
5319123.8750838,3382993.08865097,9907,6,33,,FRE,,72.837,,DOUGLAS AVENUE,360,3800,3250,330,3400,2900
5319123.8750838,3382993.08865097,9908,6,33,,FRE,,72.837,,DOUGLAS AVENUE,360,3800,3250,330,3400,2900
5375127.81261639,3095354.62062198,9909,6,33,,FRE,,8.02,,ALPINE/LOST HILLS ROADS,220,2450,2150,200,2100,1900
5375127.81261639,3095354.62062198,9910,6,33,,FRE,,8.02,,ALPINE/LOST HILLS ROADS,220,2450,2150,200,2100,1900
5618365.45015588,2707045.99632214,9911,6,33,,KER,R,11.555,,"MARICOPA, JCT. RTE. 166 EAST",480,4900,4000,460,4800,4500
5618365.45015588,2707045.99632214,9912,6,33,,KER,R,11.555,,"MARICOPA, JCT. RTE. 166 EAST",480,4900,4000,460,4800,4500
5485751.20226155,2914177.54990597,9913,6,33,,KER,R,60.168,,JCT. RTE. 46,310,2400,2050,360,2650,2250
5485751.20226155,2914177.54990597,9914,6,33,,KER,R,60.168,,JCT. RTE. 46,310,2400,2050,360,2650,2250
5595541.96660347,2663852.72280073,9915,6,33,,KER,,0,,SAN LUIS OBISPO/KERN COUNTY LINE,,,,480,4900,4000
5595541.96660347,2663852.72280073,9916,6,33,,KER,,0,,SAN LUIS OBISPO/KERN COUNTY LINE,,,,480,4900,4000
5618392.86742389,2713822.41715248,9917,6,33,,KER,,12.91,,COUNTY ROAD P263,460,4800,4500,470,4900,4600
5618392.86742389,2713822.41715248,9918,6,33,,KER,,12.91,,COUNTY ROAD P263,460,4800,4500,470,4900,4600
5605327.27675723,2735636.13008665,9919,6,33,,KER,,17.889,,"TAFT, JCT. RTE. 119 EAST",590,6100,5800,230,2300,2150
5605327.27675723,2735636.13008665,9920,6,33,,KER,,17.889,,"TAFT, JCT. RTE. 119 EAST",590,6100,5800,230,2300,2150
5604053.64052497,2737467.36461315,9921,6,33,,KER,,18.33,,"TAFT, FIRST STREET",480,4750,4500,790,8300,7700
5604053.64052497,2737467.36461315,9922,6,33,,KER,,18.33,,"TAFT, FIRST STREET",480,4750,4500,790,8300,7700
5601773.80518964,2738422.4247109,9923,6,33,,KER,,18.79,,"TAFT, SIXTH STREET",780,8200,7600,920,9500,8800
5601773.80518964,2738422.4247109,9924,6,33,,KER,,18.79,,"TAFT, SIXTH STREET",780,8200,7600,920,9500,8800
5600142.22085439,2739107.23994231,9925,6,33,,KER,,19.129,,LINCOLN/10TH STREETS,910,9500,8700,760,8000,7300
5600142.22085439,2739107.23994231,9926,6,33,,KER,,19.129,,LINCOLN/10TH STREETS,910,9500,8700,760,8000,7300
5581923.14935297,2752516.71673223,9927,6,33,,KER,,23.41,,MIDWAY ROAD,390,4000,3700,580,3600,3250
5581923.14935297,2752516.71673223,9928,6,33,,KER,,23.41,,MIDWAY ROAD,390,4000,3700,580,3600,3250
5553986.26231347,2795876.45776847,9929,6,33,,KER,,33.454,,JCT. RTE. 58 WEST,450,2750,2500,440,2750,2500
5553986.26231347,2795876.45776847,9930,6,33,,KER,,33.454,,JCT. RTE. 58 WEST,450,2750,2500,440,2750,2500
5555086.90020405,2800318.32749364,9931,6,33,,KER,,34.285,,JCT. RTE. 58 EAST,450,2850,2550,190,1500,1350
5555086.90020405,2800318.32749364,9932,6,33,,KER,,34.285,,JCT. RTE. 58 EAST,450,2850,2550,190,1500,1350
5542798.98416314,2834299.76117106,9933,6,33,,KER,,41.08,,LOKERN ROAD (COUNTY ROAD P208),230,1800,1600,280,2200,1900
5542798.98416314,2834299.76117106,9934,6,33,,KER,,41.08,,LOKERN ROAD (COUNTY ROAD P208),230,1800,1600,280,2200,1900
5536587.63470922,2847770.66303498,9935,6,33,,KER,,44.085,,LOST HILLS ROAD (COUNTY ROAD P213),280,2200,1900,290,2200,1900
5536587.63470922,2847770.66303498,9936,6,33,,KER,,44.085,,LOST HILLS ROAD (COUNTY ROAD P213),280,2200,1900,290,2200,1900
5455914.44566222,2973848.71041906,9937,6,33,,KER,,72.72,,DEVILS DEN ROAD (BARKER ROAD),230,1750,1500,230,1750,1500
5455914.44566222,2973848.71041906,9938,6,33,,KER,,72.72,,DEVILS DEN ROAD (BARKER ROAD),230,1750,1500,230,1750,1500
5453633.1493718,2978859.99960907,9939,6,33,,KER,,73.743,,KERN/KINGS COUNTY LINE,220,1650,1450,,,
5453633.1493718,2978859.99960907,9940,6,33,,KER,,73.743,,KERN/KINGS COUNTY LINE,220,1650,1450,,,
5453633.1493718,2978859.99960907,9941,6,33,,KIN,,0,,KERN/KINGS COUNTY LINE,,,,310,2850,2050
5453633.1493718,2978859.99960907,9942,6,33,,KIN,,0,,KERN/KINGS COUNTY LINE,,,,310,2850,2050
5413134.47380763,3054907.21365607,9943,6,33,,KIN,,16.44,,"AVENAL, 7TH AVENUE",470,5600,4650,320,3800,3200
5413134.47380763,3054907.21365607,9944,6,33,,KIN,,16.44,,"AVENAL, 7TH AVENUE",470,5600,4650,320,3800,3200
5413322.02855064,3054556.01029022,9945,6,33,,KIN,,16.4,,"SOUTH END, AVENAL",470,5600,4650,470,5600,4650
5413322.02855064,3054556.01029022,9946,6,33,,KIN,,16.4,,"SOUTH END, AVENAL",470,5600,4650,470,5600,4650
5410812.34360939,3057487.06774831,9947,6,33,,KIN,,17.14,,JCT. RTE. 269,260,2950,2550,330,3700,3250
5410812.34360939,3057487.06774831,9948,6,33,,KIN,,17.14,,JCT. RTE. 269,260,2950,2550,330,3700,3250
5402716.61111322,3065830.74856748,9949,6,33,,KIN,,18.994,,KINGS/FRESNO COUNTY LINE,200,2450,1950,,,
5402716.61111322,3065830.74856748,9950,6,33,,KIN,,18.994,,KINGS/FRESNO COUNTY LINE,200,2450,1950,,,
5436260.09914422,3015780.66133189,9951,6,33,,KIN,,7.8,,"REEF CITY, JCT. RTE. 41",310,2850,2050,460,3800,3050
5436260.09914422,3015780.66133189,9952,6,33,,KIN,,7.8,,"REEF CITY, JCT. RTE. 41",310,2850,2050,460,3800,3050
5519758.92755306,3231806.81031547,9953,6,41,,FRE,M,6.069,,ELKHORN AVENUE,1550,18800,17400,1600,19500,18000
5519758.92755306,3231806.81031547,9954,6,41,,FRE,M,6.069,,ELKHORN AVENUE,1550,18800,17400,1600,19500,18000
5513608.62587731,3200229.59328631,9955,6,41,,FRE,R,0,,"EXCELSIOR AVE; KINGS/FRESNO COUNTY LINE",,,,1400,18100,16000
5513531.74742214,3200243.93282457,9956,6,41,,FRE,R,0,,"EXCELSIOR AVE; KINGS/FRESNO COUNTY LINE",,,,1400,18100,16000
